user_id,signup_date,device,region,marketing_source,subscription_type,subscription_join_date,is_new_user_flag,anomaly_flag
429,2024-11-14,iOS,Other,Organic,Plus,2024-12-19,0,0
430,2024-10-10,iOS,Seoul,Organic,Premium,2025-01-01,0,0
431,2024-08-07,Android,Other,Paid,Free,,0,0
432,2023-09-14,Android,Seoul,Organic,Free,,0,0
433,2024-01-08,Web,Other,Organic,Free,,0,0
434,2024-08-14,Android,Seoul,Organic,Free,,0,0
435,2023-10-25,Android,Other,Organic,Free,,0,0
436,2024-02-19,iOS,Gyeonggi,Organic,Free,,0,0
437,2024-03-23,Android,Other,Referral,Plus,2024-08-10,0,0
438,2023-09-13,Android,Gyeonggi,Paid,Free,,0,0
439,2023-11-05,Android,Gyeonggi,Paid,Free,,0,0
440,2023-12-28,Web,Gyeonggi,Organic,Plus,2024-05-09,0,0
441,2024-06-22,iOS,Seoul,Paid,Free,,0,0
442,2024-09-11,iOS,Seoul,Paid,Free,,0,0
443,2024-04-13,Web,Other,Organic,Free,,0,0
444,2022-04-10,iOS,Seoul,Paid,Free,,0,0
445,2023-01-31,Android,Seoul,Paid,Free,,0,0
446,2024-10-07,iOS,Other,Organic,Free,,0,0
447,2023-01-15,Android,Other,Paid,Plus,2023-03-09,0,0
448,2023-07-04,iOS,Seoul,Organic,Free,,0,0
449,2023-10-17,Android,Seoul,Organic,Plus,2024-03-01,0,0
450,2024-02-09,Web,Gyeonggi,Paid,Free,,0,0
451,2024-05-08,Android,Seoul,Paid,Plus,2024-09-06,0,0
452,2024-11-12,iOS,Other,Organic,Plus,2025-01-01,0,0
453,2024-04-13,Android,Seoul,Paid,Plus,2024-09-02,0,0
454,2024-09-28,Android,Other,Paid,Plus,2025-01-01,0,0
455,2022-09-27,iOS,Other,Paid,Free,,0,0
456,2022-03-08,iOS,Seoul,Organic,Free,,0,0
457,2022-02-27,Android,Seoul,Paid,Free,,0,0
458,2023-09-21,Web,Gyeonggi,Paid,Free,,0,0
459,2024-12-26,iOS,Seoul,Paid,Free,,1,0
460,2024-08-04,iOS,Seoul,Organic,Free,,0,0
461,2022-06-26,Web,Other,Organic,Plus,2022-10-19,0,0
462,2022-09-30,iOS,Gyeonggi,Organic,Premium,2022-10-16,0,0
463,2023-08-07,Android,Gyeonggi,Paid,Free,,0,0
464,2022-02-04,iOS,Gyeonggi,Paid,Free,,0,0
465,2023-12-13,Web,Seoul,Paid,Plus,2024-03-30,0,0
466,2024-09-05,Android,Other,Organic,Free,,0,0
467,2024-04-16,Android,Gyeonggi,Paid,Plus,2024-05-20,0,0
468,2024-04-21,iOS,Other,Organic,Free,,0,0
469,2024-05-21,iOS,Gyeonggi,Organic,Plus,2024-07-27,0,0
470,2022-02-27,Web,Seoul,Paid,Plus,2022-07-17,0,0
471,2022-07-13,iOS,Seoul,Organic,Plus,2022-09-05,0,0
472,2024-07-28,iOS,Other,Organic,Free,,0,0
473,2024-08-27,iOS,Gyeonggi,Paid,Free,,0,0
474,2024-09-09,iOS,Seoul,Organic,Free,,0,0
475,2023-07-31,Android,Other,Organic,Free,,0,0
476,2024-05-10,Web,Other,Paid,Free,,0,0
477,2024-06-15,iOS,Other,Organic,Free,,0,0
478,2024-05-12,Android,Other,Paid,Premium,2024-05-30,0,0
479,2023-10-18,iOS,Seoul,Organic,Free,,0,0
480,2023-04-28,Web,Seoul,Paid,Free,,0,0
481,2023-03-06,Android,Gyeonggi,Paid,Plus,2023-06-10,0,0
482,2024-01-12,Android,Other,Organic,Premium,2024-03-28,0,0
483,2024-11-29,iOS,Other,Organic,Free,,0,0
484,2024-08-02,Web,Seoul,Paid,Free,,0,0
485,2024-01-26,iOS,Seoul,Paid,Free,,0,0
486,2024-03-21,iOS,Gyeonggi,Organic,Premium,2024-05-31,0,0
487,2023-01-25,Android,Gyeonggi,Paid,Free,,0,0
488,2023-10-05,iOS,Seoul,Organic,Free,,0,0
489,2023-11-28,Web,Seoul,Referral,Premium,2023-12-31,0,0
490,2023-09-14,Android,Seoul,Organic,Free,,0,0
491,2023-03-04,iOS,Seoul,Organic,Plus,2023-08-08,0,0
492,2024-01-05,iOS,Gyeonggi,Paid,Free,,0,0
493,2024-03-16,iOS,Other,Organic,Free,,0,0
494,2023-06-13,Android,Seoul,Organic,Free,,0,0
495,2024-03-12,Web,Gyeonggi,Organic,Free,,0,0
496,2024-09-11,Android,Seoul,Paid,Plus,2024-10-26,0,0
497,2022-11-27,Android,Gyeonggi,Organic,Plus,2023-04-13,0,0
498,2023-05-18,iOS,Seoul,Paid,Plus,2023-09-29,0,0
499,2023-11-23,Android,Other,Organic,Free,,0,0
500,2022-09-26,Web,Gyeonggi,Organic,Free,,0,0
501,2024-08-07,iOS,Seoul,Organic,Premium,2024-10-12,0,0
502,2024-05-03,Android,Gyeonggi,Organic,Plus,2024-06-10,0,0
503,2023-08-14,iOS,Other,Organic,Free,,0,0
504,2023-09-08,Android,Other,Organic,Free,,0,0
505,2023-10-10,iOS,Gyeonggi,Paid,Plus,2024-02-08,0,0
506,2024-03-12,Android,Gyeonggi,Organic,Premium,2024-04-10,0,0
507,2022-12-07,Android,Seoul,Referral,Plus,2023-05-14,0,0
508,2023-05-31,iOS,Gyeonggi,Organic,Free,,0,0
509,2024-08-24,iOS,Other,Organic,Free,,0,0
510,2024-09-16,Android,Gyeonggi,Organic,Free,,0,0
511,2023-09-12,iOS,Seoul,Paid,Premium,2023-10-19,0,0
512,2023-07-28,Android,Gyeonggi,Organic,Plus,2023-10-13,0,0
513,2024-11-19,Android,Gyeonggi,Paid,Free,,0,0
514,2023-06-25,Android,Gyeonggi,Organic,Plus,2023-09-24,0,0
515,2022-03-02,iOS,Other,Organic,Plus,2022-07-09,0,0
516,2024-02-19,iOS,Seoul,Paid,Premium,2024-04-29,0,0
517,2022-08-07,Android,Other,Organic,Plus,2022-09-26,0,0
518,2023-04-22,iOS,Seoul,Organic,Plus,2023-08-02,0,0
519,2023-12-25,Android,Seoul,Paid,Plus,2024-05-09,0,0
520,2024-06-16,iOS,Gyeonggi,Referral,Free,,0,0
521,2024-10-05,Android,Other,Paid,Free,,0,0
522,2023-09-01,Android,Gyeonggi,Referral,Free,,0,0
523,2023-05-26,Android,Seoul,Paid,Free,,0,0
524,2024-12-17,Android,Other,Paid,Free,,1,0
525,2023-04-17,Web,Seoul,Organic,Free,,0,0
526,2022-08-11,iOS,Other,Referral,Free,,0,0
527,2024-08-18,Android,Other,Organic,Free,,0,0
528,2023-08-23,Android,Seoul,Organic,Free,,0,0
529,2023-09-13,Android,Other,Organic,Free,,0,0
530,2023-12-27,iOS,Seoul,Organic,Plus,2024-04-09,0,0
531,2022-06-05,iOS,Seoul,Paid,Free,,0,0
532,2024-04-04,Android,Seoul,Organic,Free,,0,0
533,2024-08-03,iOS,Seoul,Organic,Free,,0,0
534,2024-06-28,Android,Seoul,Organic,Plus,2024-09-16,0,0
535,2024-08-24,Android,Gyeonggi,Organic,Free,,0,0
536,2024-07-03,iOS,Seoul,Organic,Free,,0,0
537,2024-11-24,Android,Seoul,Paid,Plus,2025-01-01,0,0
538,2023-08-24,Android,Gyeonggi,Organic,Plus,2023-11-16,0,0
539,2023-12-02,Web,Seoul,Organic,Plus,2024-02-06,0,0
540,2024-12-17,Web,Gyeonggi,Paid,Free,,1,0
541,2024-09-16,iOS,Other,Organic,Free,,0,0
542,2024-02-26,Android,Seoul,Paid,Premium,2024-05-21,0,0
543,2023-11-15,Android,Gyeonggi,Organic,Free,,0,0
544,2024-08-14,Android,Gyeonggi,Organic,Free,,0,0
545,2024-11-24,Android,Other,Organic,Plus,2025-01-01,0,0
546,2024-12-04,iOS,Other,Organic,Free,,1,0
547,2022-03-22,Android,Gyeonggi,Paid,Premium,2022-05-24,0,0
548,2024-04-05,iOS,Seoul,Referral,Plus,2024-09-16,0,0
549,2022-11-15,Android,Seoul,Organic,Free,,0,0
550,2024-01-09,iOS,Other,Organic,Free,,0,0
551,2024-12-30,iOS,Seoul,Paid,Free,,1,0
552,2023-12-23,Android,Gyeonggi,Referral,Free,,0,0
553,2024-02-13,Android,Other,Paid,Free,,0,0
554,2022-09-22,Android,Seoul,Referral,Free,,0,0
555,2023-11-30,iOS,Gyeonggi,Organic,Free,,0,0
556,2024-01-24,Android,Gyeonggi,Paid,Free,,0,0
557,2024-06-29,iOS,Seoul,Organic,Plus,2024-08-28,0,0
558,2023-05-12,Android,Other,Organic,Plus,2023-07-13,0,0
559,2023-12-19,Android,Gyeonggi,Organic,Free,,0,0
560,2023-10-20,Android,Other,Organic,Free,,0,0
561,2022-08-02,Android,Other,Organic,Plus,2022-12-28,0,0
562,2024-05-21,iOS,Other,Organic,Free,,0,0
563,2024-02-27,iOS,Other,Paid,Plus,2024-04-27,0,0
564,2023-08-28,iOS,Other,Organic,Free,,0,0
565,2024-09-17,Android,Gyeonggi,Organic,Plus,2025-01-01,0,0
566,2024-05-29,iOS,Seoul,Organic,Plus,2024-07-19,0,0
567,2023-08-15,iOS,Gyeonggi,Paid,Free,,0,0
568,2022-02-10,iOS,Gyeonggi,Organic,Free,,0,0
569,2024-11-16,Android,Seoul,Paid,Free,,0,0
570,2023-07-31,Android,Seoul,Paid,Free,,0,0
571,2022-03-09,Web,Gyeonggi,Organic,Free,,0,0
572,2024-11-01,Android,Seoul,Organic,Free,,0,0
573,2023-07-09,iOS,Seoul,Organic,Free,,0,0
574,2023-03-14,Android,Seoul,Organic,Free,,0,0
575,2023-04-14,Android,Seoul,Organic,Free,,0,0
576,2024-01-11,Android,Gyeonggi,Organic,Free,,0,0
577,2024-02-14,Android,Gyeonggi,Organic,Free,,0,0
578,2024-06-21,Web,Seoul,Paid,Free,,0,0
579,2022-08-14,Android,Seoul,Organic,Free,,0,0
580,2023-09-27,Android,Gyeonggi,Organic,Free,,0,0
581,2024-04-16,Android,Gyeonggi,Organic,Free,,0,0
582,2022-11-28,Android,Seoul,Organic,Free,,0,0
583,2024-11-25,iOS,Gyeonggi,Paid,Free,,0,0
584,2024-07-10,Android,Other,Paid,Free,,0,0
585,2023-10-06,Android,Seoul,Paid,Plus,2023-12-29,0,0
586,2023-03-20,Android,Gyeonggi,Paid,Free,,0,0
587,2024-05-23,Android,Gyeonggi,Organic,Plus,2024-11-13,0,0
588,2024-09-09,iOS,Gyeonggi,Organic,Plus,2024-11-27,0,0
589,2023-06-02,Android,Other,Organic,Free,,0,0
590,2024-03-19,Android,Gyeonggi,Organic,Free,,0,0
591,2023-02-15,iOS,Gyeonggi,Organic,Plus,2023-07-21,0,0
592,2023-04-11,iOS,Seoul,Referral,Free,,0,0
593,2022-07-14,iOS,Seoul,Organic,Plus,2023-01-07,0,0
594,2024-07-16,iOS,Gyeonggi,Organic,Free,,0,0
595,2023-11-07,Android,Seoul,Organic,Free,,0,0
596,2024-08-22,iOS,Seoul,Organic,Free,,0,0
597,2023-06-11,Android,Seoul,Paid,Free,,0,0
598,2022-06-13,iOS,Other,Paid,Free,,0,0
599,2022-05-01,Android,Other,Paid,Premium,2022-05-29,0,0
600,2023-04-21,Web,Other,Organic,Free,,0,0
601,2022-02-03,iOS,Gyeonggi,Organic,Free,,0,0
602,2024-05-23,Android,Other,Paid,Plus,2024-08-31,0,0
603,2024-09-11,iOS,Seoul,Paid,Free,,0,0
604,2024-01-08,iOS,Other,Paid,Free,,0,0
605,2023-10-12,iOS,Other,Organic,Premium,2023-10-29,0,0
606,2024-02-11,iOS,Gyeonggi,Paid,Free,,0,0
607,2023-10-05,Android,Gyeonggi,Paid,Free,,0,0
608,2024-05-23,Android,Seoul,Paid,Free,,0,0
609,2022-05-26,Android,Other,Paid,Free,,0,0
610,2024-05-25,Web,Gyeonggi,Paid,Plus,2024-09-02,0,0
611,2022-10-07,iOS,Other,Paid,Free,,0,0
612,2022-03-15,Android,Seoul,Paid,Free,,0,0
613,2024-06-24,Android,Seoul,Paid,Free,,0,0
614,2022-06-06,Web,Gyeonggi,Organic,Free,,0,0
615,2024-12-11,Android,Other,Organic,Free,,1,0
616,2024-06-06,Android,Seoul,Organic,Free,,0,0
617,2022-09-30,Android,Gyeonggi,Paid,Plus,2022-11-15,0,0
618,2024-05-20,iOS,Other,Referral,Free,,0,0
619,2023-09-30,iOS,Seoul,Organic,Free,,0,0
620,2024-11-30,Android,Seoul,Organic,Plus,2025-01-01,0,0
621,2024-10-15,Android,Gyeonggi,Organic,Free,,0,0
622,2022-04-09,Android,Other,Paid,Free,,0,0
623,2023-07-14,iOS,Gyeonggi,Organic,Plus,2023-12-19,0,0
624,2024-03-23,Android,Seoul,Paid,Free,,0,0
625,2023-04-04,iOS,Other,Organic,Free,,0,0
626,2024-11-24,Android,Gyeonggi,Organic,Free,,0,0
627,2024-07-29,iOS,Seoul,Organic,Free,,0,0
628,2024-08-25,Web,Other,Organic,Free,,0,0
629,2023-04-19,iOS,Gyeonggi,Organic,Plus,2023-09-06,0,0
630,2023-07-13,Android,Seoul,Organic,Plus,2023-08-12,0,0
631,2022-06-25,iOS,Other,Referral,Free,,0,0
632,2024-12-12,iOS,Seoul,Organic,Free,,1,0
633,2023-04-19,iOS,Other,Paid,Premium,2023-06-03,0,0
634,2023-10-07,iOS,Seoul,Organic,Plus,2023-11-20,0,0
635,2022-10-28,Android,Seoul,Organic,Plus,2023-01-26,0,0
636,2023-07-25,Android,Other,Referral,Free,,0,0
637,2023-01-30,Android,Seoul,Organic,Free,,0,0
638,2023-07-28,iOS,Other,Organic,Free,,0,0
639,2023-08-29,iOS,Seoul,Organic,Free,,0,0
640,2024-11-03,Android,Other,Paid,Plus,2025-01-01,0,0
641,2024-02-28,Android,Other,Organic,Plus,2024-05-22,0,0
642,2024-12-06,Android,Gyeonggi,Paid,Plus,2025-01-01,1,0
643,2022-12-25,Android,Seoul,Organic,Free,,0,0
644,2023-07-16,Web,Seoul,Referral,Premium,2023-10-07,0,0
645,2022-01-31,iOS,Other,Paid,Plus,2022-04-05,0,0
646,2024-06-10,Web,Seoul,Organic,Plus,2024-09-20,0,0
647,2024-05-11,iOS,Gyeonggi,Paid,Free,,0,0
648,2023-07-31,iOS,Seoul,Organic,Premium,2023-08-11,0,0
649,2023-08-20,Android,Other,Paid,Plus,2024-01-10,0,0
650,2024-01-24,iOS,Gyeonggi,Organic,Free,,0,0
651,2024-10-30,Android,Seoul,Organic,Free,,0,0
652,2024-10-22,iOS,Other,Organic,Free,,0,0
653,2024-02-17,Web,Other,Organic,Free,,0,0
654,2023-08-26,iOS,Other,Organic,Plus,2023-10-31,0,0
655,2024-12-22,Web,Gyeonggi,Referral,Free,,1,0
656,2024-09-22,Android,Other,Organic,Plus,2025-01-01,0,0
657,2022-12-10,iOS,Seoul,Organic,Free,,0,0
658,2022-06-06,iOS,Other,Organic,Plus,2022-10-24,0,0
659,2024-11-17,iOS,Seoul,Organic,Plus,2025-01-01,0,0
660,2024-02-27,Android,Gyeonggi,Organic,Free,,0,0
661,2024-05-05,Web,Gyeonggi,Organic,Free,,0,0
662,2024-12-31,iOS,Gyeonggi,Paid,Free,,1,0
663,2024-09-08,iOS,Gyeonggi,Organic,Free,,0,0
664,2024-09-21,Android,Gyeonggi,Organic,Free,,0,0
665,2024-10-04,Android,Gyeonggi,Paid,Free,,0,0
666,2024-08-12,iOS,Seoul,Organic,Premium,2024-10-29,0,0
667,2023-11-01,Android,Other,Organic,Free,,0,0
668,2024-02-20,iOS,Other,Paid,Premium,2024-03-04,0,0
669,2023-07-03,iOS,Seoul,Paid,Premium,2023-09-16,0,0
670,2022-07-18,Android,Gyeonggi,Organic,Premium,2022-08-05,0,0
671,2023-12-29,iOS,Gyeonggi,Organic,Free,,0,0
672,2022-08-28,Android,Seoul,Organic,Free,,0,0
673,2023-03-23,iOS,Other,Referral,Plus,2023-07-15,0,0
674,2023-07-05,iOS,Seoul,Paid,Free,,0,0
675,2024-06-08,Android,Gyeonggi,Organic,Free,,0,0
676,2024-02-23,iOS,Other,Paid,Free,,0,0
677,2022-02-12,Android,Gyeonggi,Organic,Free,,0,0
678,2024-12-19,Android,Seoul,Organic,Free,,1,0
679,2024-12-21,iOS,Seoul,Organic,Free,,1,0
680,2023-07-15,Android,Other,Referral,Premium,2023-08-18,0,0
681,2023-03-12,iOS,Gyeonggi,Organic,Premium,2023-05-27,0,0
682,2024-01-12,Android,Gyeonggi,Organic,Free,,0,0
683,2022-09-06,iOS,Other,Organic,Premium,2022-10-30,0,0
684,2024-03-01,Android,Seoul,Organic,Free,,0,0
685,2024-01-16,Android,Other,Paid,Premium,2024-02-21,0,0
686,2024-11-04,Android,Other,Organic,Premium,2024-12-08,0,0
687,2024-11-28,iOS,Seoul,Organic,Plus,2025-01-01,0,0
688,2024-06-09,Web,Gyeonggi,Organic,Free,,0,0
689,2024-02-05,iOS,Seoul,Organic,Free,,0,0
690,2024-07-27,Android,Gyeonggi,Organic,Free,,0,0
691,2024-12-09,Android,Seoul,Referral,Free,,1,0
692,2023-08-05,iOS,Other,Referral,Free,,0,0
693,2022-06-25,Web,Seoul,Referral,Free,,0,0
694,2023-02-10,Android,Gyeonggi,Organic,Plus,2023-06-17,0,0
695,2023-11-09,Android,Seoul,Organic,Plus,2024-01-10,0,0
696,2023-08-09,Android,Seoul,Paid,Plus,2024-01-26,0,0
697,2024-02-02,iOS,Seoul,Organic,Plus,2024-05-18,0,0
698,2022-09-20,Android,Gyeonggi,Organic,Plus,2023-02-21,0,0
699,2023-12-28,iOS,Gyeonggi,Paid,Free,,0,0
700,2024-04-09,iOS,Gyeonggi,Organic,Free,,0,0
701,2023-07-22,iOS,Gyeonggi,Paid,Free,,0,0
702,2023-08-01,iOS,Other,Organic,Plus,2023-11-27,0,0
703,2023-09-12,Android,Other,Organic,Free,,0,0
704,2023-07-26,Web,Other,Paid,Plus,2023-11-05,0,0
705,2022-07-02,Android,Seoul,Organic,Premium,2022-07-25,0,0
706,2024-02-19,Web,Gyeonggi,Organic,Plus,2024-06-29,0,1
707,2023-12-18,Android,Seoul,Paid,Free,,0,0
708,2023-08-17,Android,Other,Paid,Plus,2023-10-04,0,0
709,2024-10-10,Web,Gyeonggi,Organic,Free,,0,0
710,2024-08-10,iOS,Seoul,Paid,Free,,0,0
711,2024-12-05,iOS,Seoul,Paid,Free,,1,0
712,2024-05-18,iOS,Gyeonggi,Paid,Plus,2024-07-30,0,0
713,2023-10-11,Android,Seoul,Referral,Free,,0,0
714,2022-09-14,Web,Gyeonggi,Paid,Plus,2023-02-17,0,0
715,2024-03-21,Web,Seoul,Paid,Premium,2024-04-21,0,0
716,2024-04-07,Android,Gyeonggi,Organic,Free,,0,0
717,2024-01-07,Android,Other,Organic,Free,,0,0
718,2024-04-01,Android,Seoul,Organic,Free,,0,0
719,2023-08-08,iOS,Seoul,Organic,Plus,2023-10-27,0,0
720,2024-03-24,Android,Other,Organic,Free,,0,0
721,2024-06-12,Android,Other,Paid,Free,,0,0
722,2023-08-24,iOS,Gyeonggi,Organic,Free,,0,0
723,2023-02-06,Web,Gyeonggi,Paid,Free,,0,0
724,2022-11-03,Android,Seoul,Organic,Plus,2023-04-06,0,0
725,2024-02-03,Android,Seoul,Organic,Free,,0,0
726,2023-08-10,iOS,Seoul,Organic,Free,,0,0
727,2024-03-26,Android,Seoul,Paid,Free,,0,0
728,2024-09-05,Android,Gyeonggi,Organic,Free,,0,0
729,2023-09-05,Android,Seoul,Paid,Free,,0,0
730,2023-02-01,iOS,Seoul,Organic,Plus,2023-04-27,0,0
731,2024-06-10,Android,Gyeonggi,Paid,Free,,0,0
732,2024-04-01,Android,Seoul,Referral,Premium,2024-06-19,0,0
733,2022-12-08,Android,Other,Organic,Free,,0,0
734,2024-08-29,Android,Gyeonggi,Organic,Plus,2024-12-03,0,0
735,2022-09-09,iOS,Other,Paid,Plus,2022-11-21,0,0
736,2023-06-03,Web,Gyeonggi,Paid,Free,,0,0
737,2023-08-26,Android,Seoul,Organic,Free,,0,0
738,2023-11-01,iOS,Other,Paid,Free,,0,0
739,2024-08-04,iOS,Seoul,Organic,Free,,0,0
740,2024-02-29,iOS,Other,Paid,Plus,2024-05-15,0,0
741,2022-07-02,iOS,Other,Paid,Free,,0,0
742,2024-01-27,Android,Other,Referral,Free,,0,0
743,2024-01-16,Android,Seoul,Organic,Plus,2024-04-17,0,0
744,2023-08-26,iOS,Gyeonggi,Paid,Plus,2023-12-29,0,0
745,2024-06-23,Web,Other,Organic,Plus,2024-07-29,0,0
746,2022-12-06,Android,Seoul,Paid,Plus,2023-04-08,0,0
747,2023-11-15,Android,Gyeonggi,Organic,Free,,0,0
748,2024-08-10,iOS,Gyeonggi,Organic,Free,,0,0
749,2022-09-12,Web,Seoul,Paid,Free,,0,0
750,2024-01-23,iOS,Other,Organic,Free,,0,0
751,2025-01-01,iOS,Seoul,Paid,Free,,1,0
752,2024-11-10,iOS,Seoul,Organic,Free,,0,0
753,2024-01-07,iOS,Other,Paid,Free,,0,0
754,2024-05-27,iOS,Seoul,Paid,Free,,0,0
755,2024-07-25,Android,Other,Paid,Plus,2024-11-09,0,0
756,2024-07-27,Web,Gyeonggi,Paid,Free,,0,0
757,2022-08-22,Web,Other,Organic,Free,,0,0
758,2024-09-22,Android,Gyeonggi,Organic,Premium,2024-10-08,0,0
759,2024-12-14,Android,Gyeonggi,Organic,Free,,1,0
760,2022-06-10,iOS,Seoul,Organic,Free,,0,0
761,2022-07-12,iOS,Seoul,Organic,Free,,0,0
762,2022-08-02,Android,Other,Organic,Premium,2022-08-26,0,0
763,2023-10-05,Android,Gyeonggi,Organic,Free,,0,0
764,2024-10-29,Android,Gyeonggi,Referral,Plus,2025-01-01,0,0
765,2024-08-12,iOS,Seoul,Organic,Free,,0,0
766,2023-09-17,Android,Other,Paid,Premium,2023-10-04,0,0
767,2023-08-24,Android,Gyeonggi,Organic,Plus,2024-02-12,0,0
768,2024-09-22,Web,Other,Organic,Plus,2024-12-04,0,0
769,2024-12-30,Android,Seoul,Paid,Plus,2025-01-01,1,0
770,2024-02-09,iOS,Other,Paid,Plus,2024-07-12,0,0
771,2023-10-06,iOS,Seoul,Organic,Free,,0,0
772,2022-12-03,iOS,Gyeonggi,Organic,Plus,2023-04-16,0,0
773,2024-12-21,iOS,Seoul,Organic,Free,,1,0
774,2024-03-04,iOS,Seoul,Paid,Plus,2024-06-22,0,0
775,2024-03-08,iOS,Gyeonggi,Organic,Premium,2024-04-04,0,0
776,2024-11-20,Android,Seoul,Organic,Free,,0,0
777,2022-08-20,Web,Seoul,Organic,Plus,2022-12-26,0,0
778,2022-07-13,Android,Seoul,Referral,Premium,2022-07-23,0,0
779,2023-06-21,Android,Gyeonggi,Organic,Free,,0,0
780,2024-02-01,iOS,Other,Referral,Free,,0,0
781,2024-08-31,iOS,Seoul,Paid,Free,,0,0
782,2023-05-22,iOS,Seoul,Paid,Plus,2023-07-11,0,0
783,2024-08-14,iOS,Other,Organic,Plus,2025-01-01,0,0
784,2024-02-03,Web,Other,Paid,Plus,2024-04-23,0,0
785,2023-12-26,Android,Seoul,Paid,Premium,2024-02-01,0,0
786,2023-07-13,iOS,Gyeonggi,Organic,Premium,2023-08-19,0,0
787,2023-02-06,Android,Seoul,Organic,Free,,0,0
788,2024-08-11,Android,Other,Referral,Plus,2025-01-01,0,0
789,2024-12-31,Android,Gyeonggi,Organic,Free,,1,0
790,2024-10-04,iOS,Gyeonggi,Organic,Plus,2025-01-01,0,0
791,2023-10-01,Android,Other,Organic,Premium,2023-12-29,0,0
792,2024-09-16,Android,Seoul,Organic,Free,,0,0
793,2024-07-27,Web,Seoul,Paid,Free,,0,0
794,2022-09-03,iOS,Other,Paid,Free,,0,0
795,2022-04-23,Android,Gyeonggi,Organic,Free,,0,0
796,2024-11-27,Web,Seoul,Paid,Free,,0,0
797,2023-12-14,Android,Seoul,Referral,Free,,0,0
798,2024-01-06,Android,Other,Organic,Free,,0,0
799,2024-08-14,Android,Other,Paid,Plus,2024-11-17,0,0
800,2024-09-06,Android,Seoul,Organic,Free,,0,0
801,2024-05-27,Web,Other,Paid,Plus,2024-11-17,0,0
802,2023-07-31,Android,Gyeonggi,Organic,Free,,0,0
803,2023-12-21,iOS,Gyeonggi,Organic,Plus,2024-06-14,0,0
804,2024-08-03,iOS,Seoul,Organic,Free,,0,0
805,2024-08-01,Android,Seoul,Paid,Free,,0,0
806,2024-11-13,iOS,Gyeonggi,Paid,Free,,0,0
807,2023-05-13,Web,Seoul,Referral,Free,,0,0
808,2024-08-09,iOS,Seoul,Organic,Plus,2024-09-08,0,0
809,2022-04-29,Web,Gyeonggi,Paid,Plus,2022-06-24,0,0
810,2023-09-07,Android,Gyeonggi,Organic,Free,,0,0
811,2022-05-06,Web,Gyeonggi,Organic,Plus,2022-09-08,0,0
812,2023-11-10,iOS,Gyeonggi,Organic,Plus,2024-02-12,0,0
813,2024-07-26,Web,Gyeonggi,Organic,Free,,0,0
814,2024-10-17,Android,Seoul,Organic,Premium,2024-11-07,0,0
815,2024-04-23,iOS,Gyeonggi,Paid,Premium,2024-05-16,0,0
816,2024-02-17,Web,Seoul,Organic,Free,,0,0
817,2023-12-25,iOS,Other,Organic,Plus,2024-06-05,0,0
818,2023-10-01,iOS,Other,Organic,Free,,0,0
819,2022-09-13,Android,Gyeonggi,Organic,Free,,0,0
820,2024-05-29,Android,Gyeonggi,Referral,Free,,0,0
821,2024-03-20,Web,Gyeonggi,Organic,Plus,2024-07-21,0,0
822,2024-11-27,iOS,Gyeonggi,Organic,Free,,0,0
823,2024-01-15,iOS,Gyeonggi,Organic,Plus,2024-03-05,0,0
824,2024-10-21,Web,Gyeonggi,Paid,Plus,2025-01-01,0,0
825,2024-10-24,iOS,Gyeonggi,Paid,Premium,2024-12-31,0,0
826,2023-08-04,iOS,Other,Paid,Free,,0,0
827,2024-07-26,Web,Seoul,Organic,Free,,0,0
828,2024-05-17,Android,Seoul,Organic,Free,,0,0
829,2024-10-27,iOS,Other,Organic,Plus,2025-01-01,0,0
830,2023-12-18,Android,Gyeonggi,Paid,Free,,0,0
831,2024-01-26,Web,Gyeonggi,Organic,Free,,0,0
832,2024-07-14,Web,Seoul,Paid,Free,,0,0
833,2024-06-07,iOS,Gyeonggi,Paid,Free,,0,0
834,2022-03-28,iOS,Other,Referral,Plus,2022-07-15,0,0
835,2024-04-13,iOS,Gyeonggi,Organic,Free,,0,0
836,2023-10-18,iOS,Seoul,Organic,Plus,2024-03-10,0,0
837,2022-03-22,Android,Gyeonggi,Organic,Premium,2022-05-10,0,0
838,2024-02-26,Android,Seoul,Organic,Free,,0,0
839,2023-10-14,iOS,Gyeonggi,Referral,Free,,0,0
840,2024-11-08,Android,Seoul,Organic,Free,,0,0
841,2022-06-07,Web,Seoul,Organic,Plus,2022-07-15,0,0
842,2023-08-06,iOS,Seoul,Organic,Free,,0,0
843,2022-11-17,Android,Gyeonggi,Organic,Free,,0,0
844,2024-09-20,Android,Gyeonggi,Referral,Premium,2024-11-26,0,0
845,2024-04-29,iOS,Seoul,Paid,Free,,0,0
846,2024-03-22,Android,Other,Organic,Free,,0,0
847,2023-11-23,iOS,Other,Organic,Plus,2024-02-09,0,0
848,2024-07-25,iOS,Seoul,Paid,Free,,0,0
849,2023-09-30,Android,Gyeonggi,Organic,Premium,2023-10-20,0,0
850,2022-02-18,iOS,Gyeonggi,Organic,Free,,0,0
851,2023-09-09,Android,Seoul,Paid,Free,,0,0
852,2024-01-07,Web,Gyeonggi,Referral,Free,,0,0
853,2023-10-11,iOS,Gyeonggi,Organic,Free,,0,0
854,2024-07-06,Android,Gyeonggi,Organic,Free,,0,0
855,2024-06-20,Android,Gyeonggi,Organic,Free,,0,0
856,2022-10-23,Android,Gyeonggi,Organic,Free,,0,0
